city,district,feeder,outage_count,high_impact_count,avg_duration_min,max_duration_min,total_affected_customer,total_ens_kwh,force_majeure_count,risk_score
Sivas,Zara,SIV-ZAR-FDR-051,2,2,526.0,550,1514,19009.25,0,31.81
Eskişehir,Mahmudiye,ESK-MAH-FDR-045,7,4,100.0,224,9200,5307.69,0,31.8
Kayseri,İncesu,KAY-INC-FDR-034,3,2,103.0,123,8238,16963.61,0,31.8
Sivas,Yıldızeli,SIV-YIL-FDR-022,4,2,96.5,157,9583,11463.25,0,31.79
Eskişehir,Sivrihisar,ESK-SIV-FDR-022,7,4,130.14,465,7267,11146.81,0,31.76
Eskişehir,Mahmudiye,ESK-MAH-FDR-039,6,4,243.0,632,5457,12104.14,0,31.76
Eskişehir,Mahmudiye,ESK-MAH-FDR-058,4,2,213.0,359,4508,24642.99,0,31.73
Kayseri,Talas,KAY-TAL-FDR-060,5,5,275.8,430,3661,14710.09,0,31.7
Konya,Seydişehir,KON-SEY-FDR-026,5,2,202.6,383,4786,23587.41,0,31.69
Eskişehir,Çifteler,ESK-ÇIF-FDR-005,6,2,86.0,125,9534,11000.49,0,31.65
Konya,Seydişehir,KON-SEY-FDR-012,5,4,186.2,320,5602,15181.17,0,31.63
Konya,Ereğli,KON-ERE-FDR-001,3,2,189.67,295,5719,21497.84,0,31.63
Ankara,Sincan,ANK-SIN-FDR-049,4,2,138.75,345,4736,27972.5,0,31.62
Konya,Kulu,KON-KUL-FDR-013,3,2,233.67,385,4213,24795.07,0,31.58
Ankara,Yenimahalle,ANK-YEN-FDR-006,3,2,265.67,482,4321,22381.83,0,31.55
Ankara,Mamak,ANK-MAM-FDR-012,4,4,237.25,411,6160,10182.11,0,31.53
Eskişehir,Mihalıççık,ESK-MIH-FDR-057,4,3,282.5,608,4868,15616.47,0,31.52
Konya,Cihanbeyli,KON-CIH-FDR-010,4,3,184.25,269,4286,23687.6,0,31.44
Kayseri,Develi,KAY-DEV-FDR-031,3,3,236.67,364,5243,17186.68,0,31.43
Ankara,Gölbaşı,ANK-GÖL-FDR-057,2,2,314.0,546,2788,25869.88,0,31.43
Sivas,Merkez,SIV-MER-FDR-042,5,5,369.2,558,2847,11795.22,0,31.42
Konya,Cihanbeyli,KON-CIH-FDR-021,3,2,248.67,337,4701,21624.78,0,31.42
Kayseri,Yahyalı,KAY-YAH-FDR-037,4,3,198.0,329,8478,5962.21,0,31.38
Konya,Ilgın,KON-ILG-FDR-055,4,4,239.0,364,4368,16861.68,0,31.34
Eskişehir,Seyitgazi,ESK-SEY-FDR-033,4,4,38.75,71,9398,8627.33,0,31.27
Ankara,Keçiören,ANK-KEÇ-FDR-027,2,2,165.5,255,5101,25166.71,0,31.25
Kayseri,Develi,KAY-DEV-FDR-053,3,2,161.0,205,8188,12595.94,0,31.25
Konya,Akşehir,KON-AKS-FDR-060,4,2,214.5,432,4080,25203.65,0,31.2
Kayseri,Bünyan,KAY-BÜN-FDR-028,6,4,158.67,347,7211,9009.53,0,31.19
Eskişehir,Seyitgazi,ESK-SEY-FDR-044,2,2,243.5,277,4337,23384.78,1,31.17
Kayseri,Melikgazi,KAY-MEL-FDR-029,2,1,57.0,109,13317,1634.09,0,31.16
Sivas,Merkez,SIV-MER-FDR-036,7,5,144.14,333,6425,9442.07,0,31.15
Sivas,Zara,SIV-ZAR-FDR-054,4,4,75.25,196,8140,11193.42,0,31.13
Eskişehir,Mahmudiye,ESK-MAH-FDR-057,6,5,256.17,629,3735,13923.36,0,31.12
Sivas,Merkez,SIV-MER-FDR-041,5,3,159.2,324,6823,13894.5,0,31.12
Konya,Seydişehir,KON-SEY-FDR-008,7,2,141.43,693,7924,12545.54,0,31.11
Konya,Akşehir,KON-AKS-FDR-037,3,3,194.33,364,7663,9328.14,0,31.07
Eskişehir,Tepebaşı,ESK-TEP-FDR-043,6,3,155.17,261,4618,22316.69,0,31.05
Eskişehir,Tepebaşı,ESK-TEP-FDR-013,6,4,101.0,269,7388,11362.28,0,30.99
Ankara,Çankaya,ANK-ÇAN-FDR-025,3,3,152.0,195,5802,19153.51,0,30.99
Sivas,Hafik,SIV-HAF-FDR-050,7,5,151.57,304,4837,15011.22,0,30.98
Konya,Beyşehir,KON-BEY-FDR-017,3,2,265.67,401,3110,25968.56,0,30.92
Eskişehir,Tepebaşı,ESK-TEP-FDR-032,4,3,313.5,497,3865,16560.68,0,30.92
Eskişehir,Beylikova,ESK-BEY-FDR-014,4,3,160.0,287,4409,23575.52,0,30.91
Konya,Ereğli,KON-ERE-FDR-025,4,3,115.25,199,7458,14036.42,0,30.89
Kayseri,Kocasinan,KAY-KOC-FDR-052,6,3,197.0,571,5285,16800.22,0,30.88
Eskişehir,Çifteler,ESK-ÇIF-FDR-043,6,4,119.33,260,8393,6031.63,0,30.88
Eskişehir,İnönü,ESK-INÖ-FDR-016,4,3,236.75,410,4284,19349.0,0,30.84
Eskişehir,Sivrihisar,ESK-SIV-FDR-021,5,4,234.6,432,6326,7772.83,0,30.83
Kayseri,Develi,KAY-DEV-FDR-010,5,3,144.2,305,5164,20790.74,0,30.8
Ankara,Etimesgut,ANK-ETI-FDR-003,4,4,272.0,426,4024,15161.55,0,30.79
Kayseri,Kocasinan,KAY-KOC-FDR-011,4,3,277.75,447,3059,21642.51,0,30.77
Kayseri,Melikgazi,KAY-MEL-FDR-045,7,3,149.29,340,5651,17423.86,0,30.74
Sivas,Şarkışla,SIV-SAR-FDR-035,6,4,157.5,408,6616,10555.76,0,30.73
Ankara,Polatlı,ANK-POL-FDR-019,4,4,242.75,445,4720,13949.99,0,30.7
Eskişehir,Odunpazarı,ESK-ODU-FDR-022,3,2,147.33,238,5311,23781.69,0,30.68
Konya,Kulu,KON-KUL-FDR-035,5,4,181.8,387,4697,17143.62,0,30.67
Kayseri,Bünyan,KAY-BÜN-FDR-007,5,2,143.6,600,5106,23771.29,0,30.66
Sivas,Divriği,SIV-DIV-FDR-009,5,4,102.4,186,7460,10837.31,0,30.66
Sivas,Yıldızeli,SIV-YIL-FDR-012,4,2,281.75,449,3378,22874.5,0,30.65
Eskişehir,Odunpazarı,ESK-ODU-FDR-043,6,4,153.83,347,6132,12505.23,0,30.63
Konya,Karatay,KON-KAR-FDR-023,3,3,288.33,327,4370,15977.16,0,30.63
Eskişehir,Mihalıççık,ESK-MIH-FDR-005,6,3,147.0,307,7021,12249.04,0,30.58
Ankara,Pursaklar,ANK-PUR-FDR-051,3,3,368.67,530,4829,9210.27,1,30.57
Ankara,Sincan,ANK-SIN-FDR-047,5,5,160.8,290,7520,3862.12,0,30.55
Ankara,Gölbaşı,ANK-GÖL-FDR-025,9,2,141.56,411,5663,19373.46,0,30.51
Eskişehir,Mihalıççık,ESK-MIH-FDR-051,8,5,190.88,521,4919,10843.76,0,30.49
Sivas,Suşehri,SIV-SUS-FDR-054,4,3,189.25,383,6111,14185.04,0,30.49
Konya,Seydişehir,KON-SEY-FDR-009,7,5,172.43,314,4803,12910.0,0,30.48
Sivas,Kangal,SIV-KAN-FDR-032,6,5,244.5,506,3354,14824.48,0,30.46
Eskişehir,Mihalıççık,ESK-MIH-FDR-059,2,2,182.5,215,5168,22238.11,0,30.43
Ankara,Altındağ,ANK-ALT-FDR-048,4,2,234.25,500,5148,18107.12,0,30.38
Konya,Ilgın,KON-ILG-FDR-005,4,3,283.5,786,5818,9483.88,0,30.38
Konya,Akşehir,KON-AKS-FDR-054,5,4,221.6,461,5376,11392.81,0,30.35
Kayseri,Develi,KAY-DEV-FDR-027,5,3,123.6,361,5818,18506.66,0,30.35
Ankara,Mamak,ANK-MAM-FDR-044,5,4,100.0,194,6407,14543.82,0,30.34
Kayseri,İncesu,KAY-INC-FDR-057,4,2,111.5,296,9099,9529.92,0,30.31
Konya,Selçuklu,KON-SEL-FDR-006,4,4,374.5,828,3152,11546.06,0,30.31
Konya,Meram,KON-MER-FDR-028,3,3,310.67,454,2223,22540.46,0,30.29
Konya,Seydişehir,KON-SEY-FDR-013,4,3,228.75,474,4367,18343.77,0,30.27
Ankara,Pursaklar,ANK-PUR-FDR-058,4,3,170.75,272,5810,15901.38,0,30.19
Eskişehir,İnönü,ESK-INÖ-FDR-029,5,2,117.2,262,7917,13130.37,0,30.17
Sivas,Şarkışla,SIV-SAR-FDR-059,4,3,310.75,504,1974,22765.15,0,30.15
Konya,Cihanbeyli,KON-CIH-FDR-007,5,4,205.2,378,5930,9737.15,0,30.13
Ankara,Keçiören,ANK-KEÇ-FDR-047,4,3,206.5,303,4032,20709.3,0,30.11
Konya,Kulu,KON-KUL-FDR-028,3,3,222.0,395,4801,17171.28,0,30.1
Eskişehir,Seyitgazi,ESK-SEY-FDR-023,5,3,113.8,169,8368,8406.01,0,30.1
Kayseri,Develi,KAY-DEV-FDR-003,7,6,207.0,388,4059,10013.05,0,30.08
Sivas,Gürün,SIV-GÜR-FDR-037,9,4,184.89,547,5828,9238.37,0,30.07
Konya,Akşehir,KON-AKS-FDR-047,3,2,380.0,676,3253,16826.26,0,30.07
Kayseri,Melikgazi,KAY-MEL-FDR-039,3,2,109.33,203,7804,14849.41,0,30.06
Sivas,Zara,SIV-ZAR-FDR-044,6,3,305.33,1138,3646,15199.72,0,30.05
Kayseri,İncesu,KAY-INC-FDR-035,7,3,129.0,372,7882,8227.16,0,30.0
Ankara,Altındağ,ANK-ALT-FDR-022,7,3,127.29,287,6371,14352.4,0,29.99
Kayseri,Tomarza,KAY-TOM-FDR-057,4,3,170.0,327,5783,15651.29,0,29.99
Sivas,Suşehri,SIV-SUS-FDR-059,5,4,199.6,379,3554,19281.42,0,29.99
Kayseri,Develi,KAY-DEV-FDR-022,5,4,111.2,206,6090,14362.85,0,29.95
Eskişehir,Mihalıççık,ESK-MIH-FDR-020,5,4,246.8,416,4054,14346.96,0,29.94
Eskişehir,Sivrihisar,ESK-SIV-FDR-027,2,2,210.0,265,5309,19048.76,0,29.94
Eskişehir,Odunpazarı,ESK-ODU-FDR-027,5,4,198.2,494,5312,12231.8,0,29.94
Konya,Ilgın,KON-ILG-FDR-033,3,2,227.67,499,2745,27703.26,0,29.92
Ankara,Pursaklar,ANK-PUR-FDR-013,4,3,407.5,1009,2133,15804.12,0,29.89
Ankara,Gölbaşı,ANK-GÖL-FDR-015,5,3,121.2,346,7928,9277.57,0,29.88
Konya,Karatay,KON-KAR-FDR-052,3,2,196.67,315,3890,24856.93,0,29.86
Ankara,Gölbaşı,ANK-GÖL-FDR-058,4,4,109.5,337,6821,11862.58,0,29.86
Konya,Kulu,KON-KUL-FDR-027,4,2,69.25,104,8162,14904.9,0,29.85
Ankara,Yenimahalle,ANK-YEN-FDR-056,5,4,82.0,255,8346,6904.95,0,29.85
Sivas,Yıldızeli,SIV-YIL-FDR-055,4,3,106.5,169,9145,5697.6,0,29.83
Sivas,Yıldızeli,SIV-YIL-FDR-039,4,1,95.75,287,5717,26014.52,0,29.81
Ankara,Yenimahalle,ANK-YEN-FDR-005,3,3,431.0,568,2545,13068.88,0,29.8
Sivas,Hafik,SIV-HAF-FDR-003,4,4,187.0,256,5689,11475.83,0,29.73
Kayseri,Yeşilhisar,KAY-YES-FDR-027,4,3,211.25,469,7511,5728.33,0,29.72
Ankara,Etimesgut,ANK-ETI-FDR-020,5,4,155.4,395,5621,13073.21,0,29.69
Sivas,Divriği,SIV-DIV-FDR-046,2,1,200.0,395,4285,26249.78,0,29.69
Sivas,Şarkışla,SIV-SAR-FDR-033,5,5,293.4,354,2573,13962.06,0,29.68
Sivas,Gürün,SIV-GÜR-FDR-008,2,1,255.0,360,5324,18747.03,0,29.67
Ankara,Altındağ,ANK-ALT-FDR-039,5,4,250.2,440,3302,16608.98,0,29.66
Eskişehir,Mahmudiye,ESK-MAH-FDR-019,5,4,179.6,316,5728,11129.7,0,29.66
Konya,Ilgın,KON-ILG-FDR-031,5,3,239.0,411,3139,20871.07,0,29.63
Ankara,Gölbaşı,ANK-GÖL-FDR-036,6,3,91.83,256,6943,13769.34,0,29.53
Eskişehir,Seyitgazi,ESK-SEY-FDR-025,5,4,149.6,242,5143,14926.53,0,29.49
Eskişehir,Odunpazarı,ESK-ODU-FDR-035,6,6,207.33,315,3680,10789.32,0,29.47
Kayseri,Develi,KAY-DEV-FDR-059,6,4,178.5,391,5135,12659.01,0,29.45
Eskişehir,Çifteler,ESK-ÇIF-FDR-058,5,5,197.6,260,4907,9901.16,0,29.44
Sivas,Gemerek,SIV-GEM-FDR-035,5,4,261.2,725,4308,11471.06,0,29.44
Ankara,Etimesgut,ANK-ETI-FDR-056,4,3,279.75,410,3046,18879.2,0,29.42
Eskişehir,Beylikova,ESK-BEY-FDR-020,4,3,229.75,354,5129,13491.08,0,29.4
Konya,Kulu,KON-KUL-FDR-029,4,3,168.0,294,6962,9853.87,0,29.39
Ankara,Pursaklar,ANK-PUR-FDR-021,3,2,227.67,341,3817,22308.79,0,29.37
Eskişehir,Odunpazarı,ESK-ODU-FDR-008,6,4,183.83,341,5675,9952.49,0,29.34
Eskişehir,Mahmudiye,ESK-MAH-FDR-032,5,3,149.4,236,6790,11046.78,0,29.34
Ankara,Gölbaşı,ANK-GÖL-FDR-052,5,2,185.2,607,7559,8813.82,0,29.33
Eskişehir,Beylikova,ESK-BEY-FDR-036,8,4,279.25,765,2168,17194.76,0,29.31
Konya,Ereğli,KON-ERE-FDR-049,4,3,96.5,261,8687,6922.44,0,29.23
Ankara,Sincan,ANK-SIN-FDR-009,5,3,116.4,257,5625,17446.52,0,29.22
Konya,Karatay,KON-KAR-FDR-035,5,3,259.8,593,3558,17117.34,0,29.22
Kayseri,Bünyan,KAY-BÜN-FDR-013,3,3,125.33,251,7500,10315.96,0,29.17
Sivas,Gemerek,SIV-GEM-FDR-030,6,2,134.17,385,5543,19081.66,0,29.15
Kayseri,İncesu,KAY-INC-FDR-012,5,4,83.0,185,7825,7415.79,0,29.1
Kayseri,Yeşilhisar,KAY-YES-FDR-043,6,4,176.17,685,5730,9677.03,0,29.08
Sivas,Şarkışla,SIV-SAR-FDR-016,3,3,224.0,289,4966,14292.65,0,29.05
Ankara,Mamak,ANK-MAM-FDR-031,4,4,266.25,522,3046,15895.71,0,29.03
Ankara,Mamak,ANK-MAM-FDR-005,4,2,256.25,586,3753,19626.12,0,29.01
Eskişehir,Tepebaşı,ESK-TEP-FDR-051,6,4,160.33,379,5851,9991.9,0,29.01
Sivas,Suşehri,SIV-SUS-FDR-022,5,3,188.8,376,3746,20103.14,0,28.96
Konya,Meram,KON-MER-FDR-036,4,3,173.0,253,4513,18447.53,0,28.94
Eskişehir,Mihalıççık,ESK-MIH-FDR-026,4,3,238.25,321,3125,20089.9,0,28.94
Kayseri,Tomarza,KAY-TOM-FDR-045,8,3,170.12,519,5381,13139.35,0,28.94
Eskişehir,Odunpazarı,ESK-ODU-FDR-055,4,4,312.75,464,4702,6295.66,0,28.93
Konya,Kulu,KON-KUL-FDR-036,5,3,144.6,285,5575,15368.16,0,28.92
Kayseri,Tomarza,KAY-TOM-FDR-053,7,5,90.71,254,6423,8151.26,0,28.89
Kayseri,Yeşilhisar,KAY-YES-FDR-047,4,3,202.75,349,4641,16030.95,0,28.88
Eskişehir,Sivrihisar,ESK-SIV-FDR-046,5,3,121.6,267,5755,15828.15,0,28.82
Konya,Cihanbeyli,KON-CIH-FDR-057,6,4,253.67,477,3544,13129.05,0,28.76
Sivas,Merkez,SIV-MER-FDR-004,9,4,180.67,378,4922,10343.7,0,28.69
Konya,Ereğli,KON-ERE-FDR-015,5,4,125.0,275,5953,11532.32,0,28.67
Konya,Cihanbeyli,KON-CIH-FDR-042,3,2,313.33,608,2177,22230.11,0,28.62
Kayseri,Bünyan,KAY-BÜN-FDR-038,5,2,123.8,270,6575,15007.61,0,28.62
Sivas,Merkez,SIV-MER-FDR-024,3,3,97.67,212,7744,9880.43,0,28.61
Konya,Akşehir,KON-AKS-FDR-017,6,5,199.33,515,4981,7305.34,0,28.59
Ankara,Sincan,ANK-SIN-FDR-048,3,3,134.67,318,7502,8593.76,0,28.59
Eskişehir,Çifteler,ESK-ÇIF-FDR-002,5,5,175.2,337,5306,7902.15,0,28.57
Sivas,Merkez,SIV-MER-FDR-012,7,4,158.43,325,5704,9303.2,0,28.56
Kayseri,Yeşilhisar,KAY-YES-FDR-057,5,3,155.0,384,7007,8285.5,0,28.56
Sivas,Şarkışla,SIV-SAR-FDR-030,7,5,180.43,548,5141,7213.65,0,28.55
Ankara,Yenimahalle,ANK-YEN-FDR-038,6,3,130.5,491,5417,15598.78,0,28.55
Eskişehir,Odunpazarı,ESK-ODU-FDR-030,3,3,163.33,222,4989,16742.37,0,28.5
Eskişehir,Mahmudiye,ESK-MAH-FDR-022,2,2,121.0,205,7678,11988.41,0,28.48
Eskişehir,Tepebaşı,ESK-TEP-FDR-014,8,5,135.88,240,4652,11143.53,0,28.45
Eskişehir,Beylikova,ESK-BEY-FDR-033,3,2,84.0,172,8580,10008.72,0,28.43
Sivas,Gemerek,SIV-GEM-FDR-037,7,4,83.86,219,6475,10406.77,0,28.42
Konya,Karatay,KON-KAR-FDR-004,3,3,319.0,390,3137,14624.11,0,28.41
Kayseri,Yahyalı,KAY-YAH-FDR-023,5,2,76.0,135,9244,6736.63,0,28.39
Konya,Ilgın,KON-ILG-FDR-001,3,3,271.33,403,3589,15553.79,0,28.34
Kayseri,Melikgazi,KAY-MEL-FDR-024,7,4,125.14,356,6500,7592.08,0,28.3
Sivas,Yıldızeli,SIV-YIL-FDR-032,6,5,197.5,426,5194,5979.18,0,28.3
Eskişehir,Tepebaşı,ESK-TEP-FDR-011,5,2,81.0,278,7838,11894.95,0,28.3
Kayseri,Bünyan,KAY-BÜN-FDR-001,5,4,142.0,287,5934,9834.1,0,28.3
Konya,Ereğli,KON-ERE-FDR-029,7,4,194.43,462,3880,13889.75,0,28.29
Eskişehir,Çifteler,ESK-ÇIF-FDR-041,6,5,162.17,300,4747,9847.96,0,28.28
Eskişehir,Mahmudiye,ESK-MAH-FDR-054,2,2,341.5,471,2343,19672.16,0,28.27
Sivas,Kangal,SIV-KAN-FDR-005,2,1,226.0,420,2820,27703.6,0,28.27
Sivas,Suşehri,SIV-SUS-FDR-024,3,3,247.67,318,4135,14590.73,0,28.25
Ankara,Altındağ,ANK-ALT-FDR-030,3,3,270.0,387,3489,15791.02,0,28.22
Kayseri,Develi,KAY-DEV-FDR-023,5,4,145.2,262,4503,15187.24,0,28.21
Ankara,Pursaklar,ANK-PUR-FDR-004,4,1,171.75,493,4489,23111.5,0,28.19
Ankara,Pursaklar,ANK-PUR-FDR-012,3,3,145.67,252,5824,13777.64,0,28.16
Sivas,Şarkışla,SIV-SAR-FDR-055,5,3,65.0,154,7961,9073.82,0,28.16
Sivas,Gemerek,SIV-GEM-FDR-036,6,3,114.0,312,5915,13792.43,0,28.15
Kayseri,Melikgazi,KAY-MEL-FDR-019,2,1,204.0,320,6121,15525.94,0,28.12
Ankara,Pursaklar,ANK-PUR-FDR-045,3,3,157.33,296,6226,11396.77,0,28.12
Sivas,Divriği,SIV-DIV-FDR-029,2,2,248.5,369,4316,16985.65,0,28.08
Kayseri,Kocasinan,KAY-KOC-FDR-035,5,4,169.0,399,4463,13643.35,0,28.07
Kayseri,İncesu,KAY-INC-FDR-047,7,4,195.0,538,4092,12528.78,0,28.05
Sivas,Kangal,SIV-KAN-FDR-022,7,4,78.86,149,6623,9331.82,0,28.03
Sivas,Hafik,SIV-HAF-FDR-009,6,3,104.0,209,6243,12802.58,0,28.01
Konya,Ilgın,KON-ILG-FDR-053,6,2,58.5,106,8474,9600.51,0,28.0
Eskişehir,Odunpazarı,ESK-ODU-FDR-033,4,4,212.75,440,4756,10174.7,0,27.98
Eskişehir,Tepebaşı,ESK-TEP-FDR-053,4,3,239.0,411,4972,10735.82,0,27.98
Konya,Ilgın,KON-ILG-FDR-025,3,2,137.67,191,6508,14175.06,0,27.98
Kayseri,Develi,KAY-DEV-FDR-002,6,4,220.33,578,4407,10101.78,0,27.97
Kayseri,Tomarza,KAY-TOM-FDR-031,2,2,262.0,267,2999,21190.78,0,27.95
Konya,Karatay,KON-KAR-FDR-008,6,5,224.17,427,3631,9890.75,0,27.93
Kayseri,Talas,KAY-TAL-FDR-048,9,5,207.67,444,3680,9138.89,1,27.91
Sivas,Divriği,SIV-DIV-FDR-001,2,2,255.5,462,5759,10447.2,0,27.91
Ankara,Sincan,ANK-SIN-FDR-043,5,3,215.2,559,5164,10695.96,0,27.88
Konya,Seydişehir,KON-SEY-FDR-014,7,4,104.86,247,5747,10982.76,0,27.88
Ankara,Altındağ,ANK-ALT-FDR-021,5,4,33.4,117,9491,1267.26,0,27.87
Kayseri,Tomarza,KAY-TOM-FDR-047,7,5,175.0,397,4364,9269.2,0,27.86
Konya,Beyşehir,KON-BEY-FDR-042,4,3,222.0,454,2918,19710.85,0,27.85
Ankara,Keçiören,ANK-KEÇ-FDR-041,2,2,562.0,1031,1225,10055.39,0,27.84
Konya,Akşehir,KON-AKS-FDR-048,6,4,155.5,340,4181,14578.79,0,27.82
Konya,Ereğli,KON-ERE-FDR-024,5,4,181.6,407,4494,12266.06,0,27.82
Ankara,Keçiören,ANK-KEÇ-FDR-054,5,5,356.2,570,1319,11479.31,0,27.81
Sivas,Zara,SIV-ZAR-FDR-056,4,2,177.0,566,6123,12493.89,0,27.8
Eskişehir,Tepebaşı,ESK-TEP-FDR-039,4,4,263.25,341,3385,12232.92,0,27.78
Eskişehir,Odunpazarı,ESK-ODU-FDR-013,4,3,102.5,201,6028,14298.9,0,27.78
Eskişehir,Beylikova,ESK-BEY-FDR-017,4,3,242.5,426,3963,14141.13,0,27.77
Kayseri,Kocasinan,KAY-KOC-FDR-005,5,4,268.0,479,2779,13813.78,0,27.75
Sivas,Yıldızeli,SIV-YIL-FDR-033,5,4,302.6,539,2513,12739.76,0,27.72
Ankara,Yenimahalle,ANK-YEN-FDR-049,4,3,166.5,295,5867,10953.85,0,27.71
Konya,Cihanbeyli,KON-CIH-FDR-049,6,3,158.33,256,4640,15331.63,0,27.7
Ankara,Gölbaşı,ANK-GÖL-FDR-042,8,4,97.62,308,6605,7077.07,0,27.68
Ankara,Sincan,ANK-SIN-FDR-013,5,4,144.0,304,5071,11925.09,0,27.67
Ankara,Polatlı,ANK-POL-FDR-030,5,5,179.6,582,4490,9113.81,0,27.67
Konya,Selçuklu,KON-SEL-FDR-023,3,3,193.33,285,5301,11986.72,0,27.65
Ankara,Mamak,ANK-MAM-FDR-016,5,4,298.6,673,2400,13292.78,0,27.65
Eskişehir,Sivrihisar,ESK-SIV-FDR-056,5,3,81.2,138,7739,7827.1,0,27.58
Sivas,Gürün,SIV-GÜR-FDR-007,7,5,167.29,452,4034,10436.31,0,27.55
Ankara,Etimesgut,ANK-ETI-FDR-029,4,3,144.75,378,7155,6794.75,0,27.55
Kayseri,Yeşilhisar,KAY-YES-FDR-050,4,2,117.5,166,5026,19759.13,0,27.46
Konya,Meram,KON-MER-FDR-058,4,1,33.25,93,11659,1253.97,0,27.44
Konya,Beyşehir,KON-BEY-FDR-022,4,3,216.75,648,5353,9446.78,0,27.43
Ankara,Etimesgut,ANK-ETI-FDR-041,7,3,181.57,553,4849,12060.67,0,27.43
Sivas,Divriği,SIV-DIV-FDR-056,6,2,91.5,254,6856,12874.61,1,27.39
Konya,Karatay,KON-KAR-FDR-048,6,3,141.17,366,4259,17238.4,0,27.37
Kayseri,Tomarza,KAY-TOM-FDR-018,4,2,164.25,326,5569,14590.27,0,27.36
Sivas,Gürün,SIV-GÜR-FDR-002,5,3,167.4,458,3722,18271.18,0,27.35
Sivas,Gürün,SIV-GÜR-FDR-036,5,3,127.8,384,7619,5049.92,0,27.35
Kayseri,Kocasinan,KAY-KOC-FDR-050,5,3,115.6,245,6355,10788.74,0,27.32
Konya,Ereğli,KON-ERE-FDR-011,4,3,118.5,218,6516,10448.18,0,27.31
Sivas,Kangal,SIV-KAN-FDR-051,3,3,249.33,533,4852,9692.85,0,27.28
Eskişehir,Sivrihisar,ESK-SIV-FDR-051,4,3,126.5,186,5372,14429.44,0,27.25
Eskişehir,Seyitgazi,ESK-SEY-FDR-037,3,1,265.33,686,3151,21444.5,0,27.23
Sivas,Gemerek,SIV-GEM-FDR-017,4,4,224.5,518,3064,14724.73,0,27.23
Konya,Akşehir,KON-AKS-FDR-018,5,3,159.0,308,5449,11486.14,0,27.16
Konya,Meram,KON-MER-FDR-034,7,3,181.14,917,5705,8099.73,0,27.14
Eskişehir,Tepebaşı,ESK-TEP-FDR-003,4,3,239.25,442,4558,10634.68,0,27.11
Konya,Ereğli,KON-ERE-FDR-034,5,3,73.4,159,8521,4224.91,0,27.11
Ankara,Gölbaşı,ANK-GÖL-FDR-055,3,3,283.33,435,3142,14036.15,0,27.05
Eskişehir,Çifteler,ESK-ÇIF-FDR-017,3,2,219.67,266,3740,18418.32,0,27.03
Eskişehir,Tepebaşı,ESK-TEP-FDR-057,4,4,85.0,163,6221,10002.93,0,26.99
Konya,Ilgın,KON-ILG-FDR-008,4,3,257.75,534,3134,14936.48,0,26.97
Eskişehir,Tepebaşı,ESK-TEP-FDR-034,2,2,73.0,141,8648,7948.85,0,26.96
Eskişehir,Sivrihisar,ESK-SIV-FDR-033,2,2,211.5,358,3504,20068.23,0,26.89
Eskişehir,Odunpazarı,ESK-ODU-FDR-054,3,2,170.0,326,4338,18681.81,0,26.87
Ankara,Yenimahalle,ANK-YEN-FDR-032,3,2,196.67,295,3537,20267.31,0,26.86
Kayseri,Develi,KAY-DEV-FDR-028,4,3,213.5,446,5129,9333.5,0,26.83
Konya,Ereğli,KON-ERE-FDR-042,4,2,124.75,316,8093,5755.39,0,26.81
Ankara,Çankaya,ANK-ÇAN-FDR-024,3,2,199.67,424,4590,15729.76,0,26.78
Ankara,Çankaya,ANK-ÇAN-FDR-007,5,2,136.4,285,4866,17399.09,0,26.77
Sivas,Zara,SIV-ZAR-FDR-035,3,2,165.67,346,4416,18305.61,0,26.7
Konya,Seydişehir,KON-SEY-FDR-046,3,2,124.33,150,6286,13286.15,0,26.69
Konya,Kulu,KON-KUL-FDR-043,4,3,261.5,413,2651,16032.74,0,26.66
Kayseri,Talas,KAY-TAL-FDR-037,2,2,253.5,324,2597,20696.3,0,26.65
Ankara,Polatlı,ANK-POL-FDR-001,5,4,183.4,311,4546,9617.6,0,26.65
Ankara,Altındağ,ANK-ALT-FDR-031,5,1,163.0,598,4850,18574.91,0,26.63
Konya,Beyşehir,KON-BEY-FDR-004,6,4,154.33,245,5064,8710.25,0,26.61
Konya,Beyşehir,KON-BEY-FDR-030,4,2,233.0,578,4123,14723.12,0,26.6
Sivas,Merkez,SIV-MER-FDR-001,6,4,242.83,539,2120,15146.31,0,26.6
Ankara,Mamak,ANK-MAM-FDR-017,5,4,277.6,567,2171,13306.1,0,26.57
Eskişehir,Beylikova,ESK-BEY-FDR-057,7,3,145.86,398,5610,9458.38,0,26.57
Sivas,Gemerek,SIV-GEM-FDR-008,4,3,269.0,477,2531,15815.22,0,26.54
Sivas,Gemerek,SIV-GEM-FDR-002,4,2,147.5,423,5641,13659.41,0,26.54
Sivas,Gürün,SIV-GÜR-FDR-011,6,2,177.67,471,4551,15205.51,0,26.53
Eskişehir,Mahmudiye,ESK-MAH-FDR-023,3,2,178.0,422,4365,17224.61,0,26.43
Eskişehir,Alpu,ESK-ALP-FDR-002,5,4,230.4,395,3106,12110.71,0,26.43
Konya,Ilgın,KON-ILG-FDR-057,5,3,211.4,381,4140,12066.9,0,26.41
Sivas,Zara,SIV-ZAR-FDR-013,6,5,68.33,186,6356,5243.49,0,26.38
Eskişehir,Çifteler,ESK-ÇIF-FDR-056,5,3,162.6,249,3891,15899.91,0,26.36
