outage_id,city,district,feeder,transformer,network_element_type,outage_type,source,started_at,ended_at,duration_min,affected_customer_count,energy_not_supplied_kwh,cause,is_planned,is_force_majeure,storm_flag,wind_speed,precipitation_mm,high_impact
6477,Eskişehir,Mahmudiye,ESK-MAH-FDR-060,ESK-MAH-TR-0149,Kesici,planned,OSOS,2025-01-29 06:38:53,2025-01-29 12:49:53,371,3411,28658.02,Bilinmeyen,1,0,0,13.94,0.85,1
6478,Konya,Seydişehir,KON-SEY-FDR-056,KON-SEY-TR-0347,Hücre,unplanned,CRM,2024-11-18 19:38:57,2024-11-19 02:09:57,391,2681,7250.02,Trafo arızası,0,0,0,23.91,0.6,1
6479,Kayseri,Talas,KAY-TAL-FDR-031,KAY-TAL-TR-0369,Direk,unplanned,Mobile,2026-04-03 04:08:50,2026-04-03 04:58:50,50,73,38.52,Üçüncü şahıs müdahalesi,0,0,0,23.17,3.27,0
6480,Eskişehir,Çifteler,ESK-ÇIF-FDR-001,ESK-ÇIF-TR-0418,Kablo,planned,SCADA,2025-04-21 02:49:02,2025-04-21 16:15:02,806,568,11582.99,Hava muhalefeti,1,0,0,5.2,0.57,1
6481,Konya,Ilgın,KON-ILG-FDR-030,KON-ILG-TR-0295,Kesici,planned,OMS,2026-01-07 17:29:07,2026-01-07 21:11:07,222,358,899.79,Ekipman arızası,1,0,0,8.16,5.16,1
6482,Konya,Meram,KON-MER-FDR-054,KON-MER-TR-0169,Kesici,unplanned,CRM,2025-09-14 23:31:27,2025-09-15 02:04:27,153,293,877.08,Bilinmeyen,0,0,0,12.67,9.46,0
6483,Kayseri,Develi,KAY-DEV-FDR-039,KAY-DEV-TR-0075,Dağıtım Merkezi,unplanned,Mobile,2024-09-02 08:26:48,2024-09-02 10:52:48,146,9550,15572.76,Ekipman arızası,0,0,0,12.96,4.22,1
6484,Kayseri,Yahyalı,KAY-YAH-FDR-010,KAY-YAH-TR-0203,Ayırıcı,unplanned,OMS,2026-03-04 20:27:15,2026-03-04 20:56:15,29,451,328.4,Kablo arızası,0,0,0,10.7,1.35,0
6485,Sivas,Divriği,SIV-DIV-FDR-057,SIV-DIV-TR-0341,Ayırıcı,unplanned,OMS,2026-01-27 04:11:31,2026-01-27 04:56:31,45,905,1125.93,Bakım çalışması,0,0,0,14.03,8.04,0
6486,Sivas,Hafik,SIV-HAF-FDR-028,SIV-HAF-TR-0227,Trafo,unplanned,OSOS,2025-02-20 22:42:53,2025-02-20 23:11:53,29,851,246.66,Bakım çalışması,0,0,0,28.07,0.95,0
6487,Konya,Seydişehir,KON-SEY-FDR-051,KON-SEY-TR-0276,Hücre,unplanned,CRM,2026-01-27 10:46:55,2026-01-27 12:43:55,117,1232,1268.35,Ekipman arızası,0,0,0,33.14,2.02,1
6488,Eskişehir,Mahmudiye,ESK-MAH-FDR-029,ESK-MAH-TR-0195,Fider,unplanned,CRM,2024-05-09 15:48:09,2024-05-09 17:17:09,89,358,430.85,Kablo arızası,0,0,0,25.1,1.05,0
6489,Konya,Kulu,KON-KUL-FDR-054,KON-KUL-TR-0384,Dağıtım Merkezi,unplanned,CRM,2025-08-08 21:20:22,2025-08-08 22:39:22,79,4372,8168.55,Trafo arızası,0,0,0,10.84,0.55,1
6490,Kayseri,Kocasinan,KAY-KOC-FDR-043,KAY-KOC-TR-0264,Hücre,planned,OSOS,2025-05-07 01:03:21,2025-05-07 05:32:21,269,317,2078.77,Bilinmeyen,1,0,0,15.15,4.08,1
6491,Ankara,Mamak,ANK-MAM-FDR-005,ANK-MAM-TR-0361,Direk,unplanned,SCADA,2024-01-29 08:23:36,2024-01-29 10:10:36,107,101,76.48,Hava muhalefeti,0,0,0,20.9,1.44,0
6492,Ankara,Gölbaşı,ANK-GÖL-FDR-050,ANK-GÖL-TR-0412,Trafo,unplanned,OSOS,2024-06-07 21:26:38,2024-06-08 03:34:38,368,1134,11801.32,Kuş / hayvan teması,0,0,0,11.91,1.07,1
6493,Kayseri,Develi,KAY-DEV-FDR-012,KAY-DEV-TR-0217,Hücre,unplanned,SCADA,2025-01-21 00:31:15,2025-01-21 00:37:15,6,3135,166.84,Trafo arızası,0,0,0,14.74,1.49,1
6494,Kayseri,Pınarbaşı,KAY-PIN-FDR-026,KAY-PIN-TR-0114,Trafo,planned,CRM,2026-04-01 22:36:36,2026-04-02 06:27:36,471,852,10830.64,Kablo arızası,1,0,0,16.3,2.55,1
6495,Kayseri,Bünyan,KAY-BÜN-FDR-024,KAY-BÜN-TR-0108,Trafo,planned,Manual,2024-02-16 13:08:47,2024-02-17 02:57:47,829,233,3395.27,Trafo arızası,1,0,0,9.28,6.15,1
6496,Ankara,Keçiören,ANK-KEÇ-FDR-033,ANK-KEÇ-TR-0155,Trafo,unplanned,OMS,2024-02-17 03:32:53,2024-02-17 05:10:53,98,459,818.15,Bakım çalışması,0,0,0,15.29,3.54,0
6497,Kayseri,İncesu,KAY-INC-FDR-031,KAY-INC-TR-0030,Ayırıcı,planned,SCADA,2025-11-19 01:16:03,2025-11-19 06:25:03,309,233,561.88,Ekipman arızası,1,0,0,4.25,3.9,1
6498,Ankara,Keçiören,ANK-KEÇ-FDR-006,ANK-KEÇ-TR-0464,Direk,unplanned,Manual,2025-12-17 09:47:12,2025-12-17 12:00:12,133,87,148.48,Aşırı yüklenme,0,0,0,13.18,6.35,0
6499,Eskişehir,Beylikova,ESK-BEY-FDR-001,ESK-BEY-TR-0095,Fider,unplanned,Mobile,2025-10-06 10:50:09,2025-10-06 12:19:09,89,1638,3984.05,Ağaç teması,0,0,0,22.52,0.75,1
6500,Ankara,Gölbaşı,ANK-GÖL-FDR-054,ANK-GÖL-TR-0305,Hücre,unplanned,OSOS,2024-11-27 01:19:01,2024-11-27 02:00:01,41,826,418.39,Bakım çalışması,0,0,0,20.14,1.68,0
6501,Eskişehir,Odunpazarı,ESK-ODU-FDR-037,ESK-ODU-TR-0088,Fider,unplanned,SCADA,2024-05-09 14:23:52,2024-05-09 17:17:52,174,4411,16968.54,Trafo arızası,0,0,0,9.39,1.27,1
6502,Eskişehir,Sivrihisar,ESK-SIV-FDR-001,ESK-SIV-TR-0001,Kesici,unplanned,OSOS,2024-04-29 05:24:58,2024-04-29 05:30:58,6,1459,179.06,Hava muhalefeti,0,0,0,14.64,3.4,1
6503,Eskişehir,Tepebaşı,ESK-TEP-FDR-055,ESK-TEP-TR-0355,Dağıtım Merkezi,unplanned,CRM,2024-11-20 05:29:59,2024-11-20 05:43:59,14,4982,1454.32,Bakım çalışması,0,0,0,21.44,3.7,1
6504,Sivas,Gemerek,SIV-GEM-FDR-055,SIV-GEM-TR-0044,Fider,unplanned,OSOS,2025-09-17 19:42:32,2025-09-17 20:15:32,33,3643,2743.71,Bakım çalışması,0,0,0,23.91,3.93,1
6505,Kayseri,Develi,KAY-DEV-FDR-006,KAY-DEV-TR-0033,Fider,unplanned,CRM,2025-06-14 07:59:50,2025-06-14 08:09:50,10,5278,1186.86,Hava muhalefeti,0,0,0,0.0,2.32,1
6506,Sivas,Merkez,SIV-MER-FDR-006,SIV-MER-TR-0458,Direk,unplanned,CRM,2024-02-20 13:18:31,2024-02-20 13:43:31,25,18,12.16,Aşırı yüklenme,0,0,0,7.28,2.27,0
6507,Kayseri,Develi,KAY-DEV-FDR-040,KAY-DEV-TR-0496,Trafo,unplanned,Manual,2024-04-18 19:45:42,2024-04-19 02:19:42,394,433,1770.91,Kablo arızası,0,0,0,0.77,1.37,1
6508,Eskişehir,Odunpazarı,ESK-ODU-FDR-050,ESK-ODU-TR-0098,Hücre,unplanned,Mobile,2024-08-22 17:29:55,2024-08-22 17:46:55,17,1293,608.66,Üçüncü şahıs müdahalesi,0,0,0,14.85,0.01,1
6509,Kayseri,Pınarbaşı,KAY-PIN-FDR-055,KAY-PIN-TR-0168,Dağıtım Merkezi,unplanned,Mobile,2026-01-23 00:13:48,2026-01-23 00:18:48,5,1112,117.32,Bakım çalışması,0,0,0,16.37,6.83,1
6510,Kayseri,Yeşilhisar,KAY-YES-FDR-031,KAY-YES-TR-0180,Dağıtım Merkezi,unplanned,OSOS,2025-05-31 04:33:19,2025-05-31 06:20:19,107,5318,15531.38,Hava muhalefeti,0,0,0,22.08,0.63,1
6511,Ankara,Etimesgut,ANK-ETI-FDR-056,ANK-ETI-TR-0134,Kesici,planned,CRM,2024-09-19 18:01:59,2024-09-20 00:51:59,410,1808,12933.83,Bakım çalışması,1,0,0,3.81,5.58,1
6512,Ankara,Altındağ,ANK-ALT-FDR-047,ANK-ALT-TR-0390,Dağıtım Merkezi,planned,SCADA,2025-02-13 06:11:59,2025-02-13 08:22:59,131,8780,12834.52,Bakım çalışması,1,0,0,19.35,1.14,1
6513,Eskişehir,Beylikova,ESK-BEY-FDR-011,ESK-BEY-TR-0256,Trafo,unplanned,OMS,2025-02-04 13:26:24,2025-02-04 13:42:24,16,970,418.38,Ekipman arızası,0,0,0,15.07,4.55,0
6514,Eskişehir,Tepebaşı,ESK-TEP-FDR-053,ESK-TEP-TR-0404,Direk,unplanned,Manual,2024-06-28 21:40:11,2024-06-29 00:04:11,144,221,715.76,Bakım çalışması,0,0,0,14.69,1.66,0
6515,Ankara,Altındağ,ANK-ALT-FDR-005,ANK-ALT-TR-0291,Kablo,planned,Manual,2024-03-27 05:48:38,2024-03-27 09:15:38,207,119,225.44,Aşırı yüklenme,1,0,0,15.02,5.0,1
6516,Eskişehir,Beylikova,ESK-BEY-FDR-011,ESK-BEY-TR-0206,Hücre,planned,SCADA,2025-07-04 02:35:10,2025-07-04 06:18:10,223,1422,6882.62,Bakım çalışması,1,0,0,12.97,5.47,1
6517,Eskişehir,Seyitgazi,ESK-SEY-FDR-018,ESK-SEY-TR-0376,Kablo,planned,SCADA,2025-08-15 12:14:04,2025-08-15 15:48:04,214,746,2944.6,Ağaç teması,1,0,0,14.53,2.61,1
6518,Kayseri,Kocasinan,KAY-KOC-FDR-040,KAY-KOC-TR-0499,Direk,planned,OMS,2025-04-09 11:28:26,2025-04-09 20:18:26,530,37,250.02,Trafo arızası,1,0,0,18.67,0.37,1
6519,Kayseri,Talas,KAY-TAL-FDR-034,KAY-TAL-TR-0276,Hücre,planned,OMS,2025-09-20 05:17:41,2025-09-20 09:47:41,270,153,585.64,Kablo arızası,1,0,0,12.74,1.65,1
6520,Ankara,Sincan,ANK-SIN-FDR-015,ANK-SIN-TR-0225,Trafo,unplanned,CRM,2024-03-08 18:32:12,2024-03-08 19:04:12,32,237,133.13,Bakım çalışması,0,0,0,16.21,0.18,0
6521,Sivas,Gemerek,SIV-GEM-FDR-057,SIV-GEM-TR-0317,Dağıtım Merkezi,unplanned,Manual,2024-10-01 14:48:15,2024-10-01 16:02:15,74,5357,9889.65,Ekipman arızası,0,0,0,17.15,7.87,1
6522,Eskişehir,Odunpazarı,ESK-ODU-FDR-027,ESK-ODU-TR-0372,Kesici,planned,CRM,2025-03-31 15:32:45,2025-03-31 19:24:45,232,412,2261.69,Bilinmeyen,1,0,0,19.97,0.1,1
6523,Sivas,Gürün,SIV-GÜR-FDR-029,SIV-GÜR-TR-0500,Direk,planned,OSOS,2024-06-29 19:37:46,2024-06-29 23:44:46,247,6,15.38,Ekipman arızası,1,0,0,12.81,1.69,1
6524,Eskişehir,Seyitgazi,ESK-SEY-FDR-003,ESK-SEY-TR-0220,Hücre,unplanned,OMS,2024-05-02 02:16:37,2024-05-02 02:27:37,11,88,18.5,Trafo arızası,0,0,0,22.92,0.86,0
6525,Sivas,Şarkışla,SIV-SAR-FDR-037,SIV-SAR-TR-0242,Ayırıcı,unplanned,Mobile,2025-02-15 03:56:47,2025-02-15 04:47:47,51,626,354.7,Ekipman arızası,0,0,0,14.87,2.0,0
6526,Konya,Ereğli,KON-ERE-FDR-007,KON-ERE-TR-0350,Dağıtım Merkezi,unplanned,Mobile,2025-12-27 06:42:17,2025-12-27 06:52:17,10,6309,498.58,Aşırı yüklenme,0,0,0,4.4,3.19,1
6527,Ankara,Sincan,ANK-SIN-FDR-021,ANK-SIN-TR-0020,Trafo,unplanned,Mobile,2025-01-25 19:24:33,2025-01-26 03:06:33,462,156,1260.82,Trafo arızası,0,0,0,0.0,1.78,1
6528,Ankara,Gölbaşı,ANK-GÖL-FDR-023,ANK-GÖL-TR-0388,Fider,unplanned,SCADA,2025-11-02 17:46:15,2025-11-02 19:26:15,100,7089,18457.17,Kuş / hayvan teması,0,0,0,15.01,1.14,1
6529,Ankara,Pursaklar,ANK-PUR-FDR-036,ANK-PUR-TR-0129,Fider,unplanned,Mobile,2024-01-10 06:27:06,2024-01-10 09:03:06,156,7251,23004.81,Ekipman arızası,0,0,0,15.58,4.71,1
6530,Konya,Seydişehir,KON-SEY-FDR-028,KON-SEY-TR-0053,Kablo,planned,CRM,2025-03-17 02:21:49,2025-03-17 05:11:49,170,853,3581.27,Aşırı yüklenme,1,0,0,16.03,1.95,1
6531,Sivas,Gemerek,SIV-GEM-FDR-028,SIV-GEM-TR-0250,Hücre,unplanned,SCADA,2026-01-20 14:44:04,2026-01-20 14:49:04,5,1417,154.86,Trafo arızası,0,0,0,18.65,1.64,1
6532,Konya,Meram,KON-MER-FDR-020,KON-MER-TR-0301,Kesici,planned,Manual,2024-09-04 11:57:13,2024-09-04 17:03:13,306,1362,6228.81,Bakım çalışması,1,0,0,13.11,0.12,1
6533,Ankara,Etimesgut,ANK-ETI-FDR-008,ANK-ETI-TR-0186,Fider,planned,OMS,2024-11-14 22:12:00,2024-11-15 02:59:00,287,1936,9878.37,Ekipman arızası,1,0,0,18.85,2.4,1
6534,Konya,Ilgın,KON-ILG-FDR-035,KON-ILG-TR-0114,Kablo,unplanned,Manual,2024-10-01 12:03:52,2024-10-01 19:10:52,427,1582,14982.91,Ekipman arızası,0,0,0,5.23,0.96,1
6535,Konya,Cihanbeyli,KON-CIH-FDR-058,KON-CIH-TR-0269,Direk,unplanned,OMS,2025-12-21 14:12:58,2025-12-21 14:42:58,30,28,13.35,Bakım çalışması,0,0,0,26.68,3.7,0
6536,Sivas,Şarkışla,SIV-SAR-FDR-052,SIV-SAR-TR-0147,Fider,unplanned,CRM,2024-09-21 23:36:31,2024-09-22 02:35:31,179,2900,14510.57,Ekipman arızası,0,0,0,10.86,4.32,1
6537,Eskişehir,İnönü,ESK-INÖ-FDR-043,ESK-INÖ-TR-0397,Fider,unplanned,SCADA,2026-04-08 14:45:47,2026-04-08 16:56:47,131,3086,8279.33,Ekipman arızası,0,0,0,14.58,0.8,1
6538,Konya,Beyşehir,KON-BEY-FDR-014,KON-BEY-TR-0213,Kesici,planned,SCADA,2025-09-21 03:40:01,2025-09-21 06:31:01,171,2895,6791.68,Bakım çalışması,1,0,0,10.11,0.61,1
6539,Ankara,Çankaya,ANK-ÇAN-FDR-032,ANK-ÇAN-TR-0422,Fider,unplanned,OSOS,2026-04-18 10:06:36,2026-04-18 15:02:36,296,4378,31827.84,Trafo arızası,0,0,0,12.82,7.61,1
6540,Ankara,Keçiören,ANK-KEÇ-FDR-048,ANK-KEÇ-TR-0335,Kesici,planned,OMS,2025-09-18 17:01:35,2025-09-18 21:10:35,249,330,2251.65,Ekipman arızası,1,0,0,18.02,0.32,1
6541,Eskişehir,Çifteler,ESK-ÇIF-FDR-060,ESK-ÇIF-TR-0173,Fider,unplanned,OSOS,2025-12-11 23:30:33,2025-12-12 07:06:33,456,4966,64446.94,Trafo arızası,0,0,0,16.5,0.69,1
6542,Sivas,Kangal,SIV-KAN-FDR-029,SIV-KAN-TR-0461,Kablo,unplanned,SCADA,2024-06-13 01:23:06,2024-06-13 01:39:06,16,1353,166.9,Bilinmeyen,0,0,0,9.54,2.02,1
6543,Eskişehir,Tepebaşı,ESK-TEP-FDR-026,ESK-TEP-TR-0449,Dağıtım Merkezi,unplanned,OSOS,2025-11-07 16:04:58,2025-11-07 17:03:58,59,7171,5067.28,Bakım çalışması,0,0,0,19.03,0.59,1
6544,Kayseri,Yeşilhisar,KAY-YES-FDR-009,KAY-YES-TR-0400,Ayırıcı,unplanned,Mobile,2025-09-08 01:06:36,2025-09-08 02:52:36,106,63,68.26,Aşırı yüklenme,0,0,0,14.39,0.97,0
6545,Kayseri,Develi,KAY-DEV-FDR-010,KAY-DEV-TR-0415,Hücre,planned,OSOS,2025-08-06 15:43:54,2025-08-06 20:48:54,305,1839,14844.08,Bakım çalışması,1,0,0,5.95,1.43,1
6546,Ankara,Polatlı,ANK-POL-FDR-024,ANK-POL-TR-0024,Kesici,planned,CRM,2024-08-18 04:15:13,2024-08-18 10:11:13,356,1405,10030.74,Hava muhalefeti,1,0,0,15.82,0.59,1
6547,Sivas,Merkez,SIV-MER-FDR-029,SIV-MER-TR-0287,Direk,unplanned,SCADA,2025-08-24 12:14:50,2025-08-24 13:15:50,61,248,259.46,Bakım çalışması,0,0,0,5.81,0.25,0
6548,Eskişehir,Çifteler,ESK-ÇIF-FDR-041,ESK-ÇIF-TR-0456,Trafo,unplanned,Manual,2026-02-12 15:26:48,2026-02-12 18:14:48,168,395,1819.37,Kablo arızası,0,0,0,8.96,4.39,1
6549,Kayseri,Kocasinan,KAY-KOC-FDR-028,KAY-KOC-TR-0200,Fider,unplanned,OMS,2024-03-27 21:06:39,2024-03-27 22:31:39,85,533,460.14,Aşırı yüklenme,0,0,0,19.78,4.22,0
6550,Kayseri,Yeşilhisar,KAY-YES-FDR-049,KAY-YES-TR-0415,Direk,planned,OSOS,2025-03-30 23:06:00,2025-03-31 01:28:00,142,254,597.22,Ağaç teması,1,0,0,16.61,1.62,0
6551,Sivas,Yıldızeli,SIV-YIL-FDR-004,SIV-YIL-TR-0116,Fider,planned,CRM,2024-02-12 10:34:41,2024-02-12 15:33:41,299,4376,38473.26,Kuş / hayvan teması,1,0,0,12.46,3.3,1
6552,Kayseri,İncesu,KAY-INC-FDR-018,KAY-INC-TR-0290,Hücre,unplanned,SCADA,2024-01-03 00:54:35,2024-01-03 01:51:35,57,960,808.97,Ekipman arızası,0,0,0,12.01,2.94,0
6553,Konya,Ilgın,KON-ILG-FDR-030,KON-ILG-TR-0453,Fider,unplanned,CRM,2025-08-02 09:04:07,2025-08-02 10:25:07,81,4186,8886.63,Aşırı yüklenme,0,0,0,18.28,0.8,1
6554,Sivas,Merkez,SIV-MER-FDR-031,SIV-MER-TR-0008,Ayırıcı,unplanned,SCADA,2025-05-04 03:36:58,2025-05-04 09:31:58,355,212,1663.28,Bakım çalışması,0,0,0,16.6,2.09,1
6555,Konya,Ilgın,KON-ILG-FDR-028,KON-ILG-TR-0135,Fider,unplanned,OSOS,2026-04-02 23:10:23,2026-04-02 23:24:23,14,3018,983.12,Bilinmeyen,0,0,0,13.66,0.29,1
6556,Kayseri,Kocasinan,KAY-KOC-FDR-021,KAY-KOC-TR-0472,Fider,unplanned,OMS,2024-10-19 03:51:42,2024-10-19 05:06:42,75,785,1347.52,Bakım çalışması,0,0,0,20.78,2.44,0
6557,Ankara,Keçiören,ANK-KEÇ-FDR-031,ANK-KEÇ-TR-0108,Hücre,unplanned,CRM,2025-05-24 04:14:08,2025-05-24 07:24:08,190,1090,5276.36,Bakım çalışması,0,0,0,16.46,1.65,1
6558,Sivas,Gürün,SIV-GÜR-FDR-020,SIV-GÜR-TR-0013,Direk,unplanned,OSOS,2024-01-01 08:51:42,2024-01-01 10:14:42,83,118,238.69,Bakım çalışması,0,0,0,8.86,8.39,0
6559,Eskişehir,Sivrihisar,ESK-SIV-FDR-051,ESK-SIV-TR-0002,Kesici,unplanned,Manual,2026-03-04 01:36:37,2026-03-04 01:43:37,7,1640,290.34,Ekipman arızası,0,0,0,16.81,1.74,1
6560,Eskişehir,Sivrihisar,ESK-SIV-FDR-001,ESK-SIV-TR-0190,Kablo,planned,OSOS,2025-06-19 02:56:06,2025-06-19 10:51:06,475,557,2111.8,Kablo arızası,1,0,0,5.36,0.17,1
6561,Konya,Seydişehir,KON-SEY-FDR-058,KON-SEY-TR-0029,Trafo,planned,CRM,2025-07-14 08:55:49,2025-07-14 13:33:49,278,453,2310.93,Aşırı yüklenme,1,0,0,13.95,3.63,1
6562,Ankara,Yenimahalle,ANK-YEN-FDR-006,ANK-YEN-TR-0048,Kesici,unplanned,CRM,2025-05-26 19:45:45,2025-05-26 23:31:45,226,3381,19862.52,Bilinmeyen,0,0,0,13.24,1.51,1
6563,Eskişehir,Seyitgazi,ESK-SEY-FDR-050,ESK-SEY-TR-0177,Hücre,unplanned,OMS,2026-03-03 11:34:30,2026-03-03 14:19:30,165,1845,9053.48,Kablo arızası,0,0,0,22.53,1.9,1
6564,Ankara,Sincan,ANK-SIN-FDR-057,ANK-SIN-TR-0272,Ayırıcı,planned,Manual,2024-07-08 15:39:07,2024-07-08 23:53:07,494,169,972.85,Hava muhalefeti,1,0,0,17.89,1.19,1
6565,Kayseri,Kocasinan,KAY-KOC-FDR-053,KAY-KOC-TR-0149,Fider,unplanned,CRM,2026-03-07 17:37:31,2026-03-07 17:44:31,7,705,108.88,Ekipman arızası,0,0,0,20.99,1.63,0
6566,Ankara,Mamak,ANK-MAM-FDR-041,ANK-MAM-TR-0474,Fider,unplanned,Mobile,2024-02-04 06:40:15,2024-02-04 06:55:15,15,3720,1370.36,Üçüncü şahıs müdahalesi,0,0,0,14.64,1.65,1
6567,Ankara,Etimesgut,ANK-ETI-FDR-038,ANK-ETI-TR-0310,Trafo,planned,CRM,2025-08-03 11:52:03,2025-08-03 18:47:03,415,578,4425.96,Bilinmeyen,1,0,0,14.86,0.2,1
6568,Konya,Ereğli,KON-ERE-FDR-040,KON-ERE-TR-0075,Hücre,planned,Mobile,2024-08-27 06:27:39,2024-08-27 09:44:39,197,1809,6217.02,Ekipman arızası,1,0,0,4.05,0.78,1
6569,Eskişehir,Seyitgazi,ESK-SEY-FDR-030,ESK-SEY-TR-0429,Hücre,planned,OSOS,2025-02-16 00:25:51,2025-02-16 09:09:51,524,1430,19677.89,Kablo arızası,1,0,0,23.59,0.12,1
6570,Sivas,Yıldızeli,SIV-YIL-FDR-012,SIV-YIL-TR-0436,Kesici,planned,OMS,2024-03-06 07:26:56,2024-03-06 14:55:56,449,1417,11773.06,Hava muhalefeti,1,0,0,25.19,2.57,1
6571,Konya,Kulu,KON-KUL-FDR-027,KON-KUL-TR-0102,Dağıtım Merkezi,unplanned,SCADA,2024-03-16 05:51:50,2024-03-16 07:35:50,104,3242,8079.93,Hava muhalefeti,0,0,0,9.41,3.09,1
6572,Eskişehir,Odunpazarı,ESK-ODU-FDR-054,ESK-ODU-TR-0417,Trafo,unplanned,OSOS,2025-11-12 20:47:54,2025-11-13 02:13:54,326,409,1175.14,Ekipman arızası,0,0,0,15.77,2.35,1
6573,Ankara,Yenimahalle,ANK-YEN-FDR-040,ANK-YEN-TR-0045,Ayırıcı,planned,Manual,2026-01-11 06:37:17,2026-01-11 14:54:17,497,293,2031.75,Kablo arızası,1,0,0,22.68,3.91,1
6574,Konya,Beyşehir,KON-BEY-FDR-058,KON-BEY-TR-0221,Trafo,planned,Manual,2026-04-11 09:47:10,2026-04-11 14:10:10,263,273,1445.5,Hava muhalefeti,1,0,0,7.01,4.32,1
6575,Eskişehir,Mahmudiye,ESK-MAH-FDR-014,ESK-MAH-TR-0496,Ayırıcı,planned,Mobile,2025-03-22 02:16:18,2025-03-22 14:34:18,738,364,6932.87,Hava muhalefeti,1,0,0,15.45,0.7,1
6576,Eskişehir,Beylikova,ESK-BEY-FDR-058,ESK-BEY-TR-0379,Trafo,unplanned,OMS,2024-10-29 20:35:26,2024-10-29 20:43:26,8,537,125.27,Ekipman arızası,0,0,0,17.17,1.07,0
6577,Kayseri,Tomarza,KAY-TOM-FDR-049,KAY-TOM-TR-0061,Kablo,unplanned,Mobile,2025-03-10 21:14:11,2025-03-11 03:50:11,396,1637,4864.81,Bakım çalışması,0,0,0,12.08,2.4,1
6578,Kayseri,Melikgazi,KAY-MEL-FDR-025,KAY-MEL-TR-0360,Kablo,planned,SCADA,2026-04-23 14:21:04,2026-04-23 19:14:04,293,744,3425.97,Ekipman arızası,1,0,0,19.24,0.6,1
6579,Konya,Meram,KON-MER-FDR-038,KON-MER-TR-0246,Hücre,planned,Manual,2026-04-09 17:03:16,2026-04-09 23:40:16,397,1667,14360.74,Kablo arızası,1,0,0,19.85,1.48,1
6580,Eskişehir,Çifteler,ESK-ÇIF-FDR-001,ESK-ÇIF-TR-0144,Fider,unplanned,OSOS,2025-01-07 14:23:04,2025-01-07 15:23:04,60,1313,1669.77,Kablo arızası,0,0,0,24.79,1.1,1
6581,Konya,Ereğli,KON-ERE-FDR-034,KON-ERE-TR-0324,Ayırıcı,planned,OMS,2025-01-08 21:03:19,2025-01-08 23:10:19,127,482,1286.64,Ekipman arızası,1,0,0,18.67,4.71,0
6582,Konya,Meram,KON-MER-FDR-002,KON-MER-TR-0313,Fider,unplanned,OSOS,2025-08-23 12:56:31,2025-08-23 15:01:31,125,1951,5576.09,Kablo arızası,0,0,0,8.46,0.58,1
6583,Konya,Ilgın,KON-ILG-FDR-050,KON-ILG-TR-0159,Direk,unplanned,SCADA,2024-01-26 02:17:24,2024-01-26 04:54:24,157,16,22.52,Trafo arızası,0,0,0,21.61,1.0,0
6584,Konya,Seydişehir,KON-SEY-FDR-020,KON-SEY-TR-0240,Dağıtım Merkezi,unplanned,Mobile,2025-11-07 13:14:03,2025-11-07 15:02:03,108,5323,6887.4,Üçüncü şahıs müdahalesi,0,0,0,22.1,0.8,1
6585,Ankara,Gölbaşı,ANK-GÖL-FDR-011,ANK-GÖL-TR-0238,Dağıtım Merkezi,unplanned,SCADA,2024-08-25 09:59:13,2024-08-25 13:30:13,211,6761,22877.49,Bilinmeyen,0,0,0,14.61,0.57,1
6586,Kayseri,Pınarbaşı,KAY-PIN-FDR-027,KAY-PIN-TR-0258,Dağıtım Merkezi,unplanned,Mobile,2026-02-25 09:58:32,2026-02-25 10:35:32,37,2918,908.09,Ekipman arızası,0,0,0,23.71,4.33,1
6587,Ankara,Sincan,ANK-SIN-FDR-004,ANK-SIN-TR-0432,Hücre,unplanned,OSOS,2024-11-14 16:52:31,2024-11-14 19:33:31,161,1418,5355.48,Bilinmeyen,0,0,0,10.25,1.87,1
6588,Sivas,Gürün,SIV-GÜR-FDR-037,SIV-GÜR-TR-0236,Ayırıcı,unplanned,OSOS,2024-08-16 17:16:43,2024-08-16 17:21:43,5,112,4.68,Bakım çalışması,0,0,0,18.65,1.11,0
6589,Ankara,Keçiören,ANK-KEÇ-FDR-032,ANK-KEÇ-TR-0026,Kesici,unplanned,CRM,2026-04-21 23:30:09,2026-04-21 23:54:09,24,1679,1016.86,Trafo arızası,0,0,0,15.96,1.29,1
6590,Eskişehir,Beylikova,ESK-BEY-FDR-001,ESK-BEY-TR-0289,Dağıtım Merkezi,planned,OSOS,2024-06-03 05:15:45,2024-06-03 09:04:45,229,2518,8183.41,Bakım çalışması,1,0,0,3.48,0.58,1
6591,Sivas,Gemerek,SIV-GEM-FDR-060,SIV-GEM-TR-0352,Dağıtım Merkezi,planned,Mobile,2024-10-19 05:41:34,2024-10-19 11:01:34,320,5472,46904.19,Trafo arızası,1,0,0,22.16,3.7,1
6592,Konya,Seydişehir,KON-SEY-FDR-037,KON-SEY-TR-0199,Dağıtım Merkezi,unplanned,Manual,2024-04-15 16:00:40,2024-04-16 01:04:40,544,6338,41013.88,Ekipman arızası,0,0,0,11.84,1.95,1
6593,Ankara,Çankaya,ANK-ÇAN-FDR-059,ANK-ÇAN-TR-0269,Dağıtım Merkezi,unplanned,Manual,2025-08-10 19:49:55,2025-08-10 21:00:55,71,6677,4650.52,Ekipman arızası,0,0,0,16.4,0.67,1
